source,target,distance,time_ns,relaxed
2938929229,2457376894,5324,75399708,431084
280299000,1909824834,18410,214007125,1046365
1680039974,270091414,13821,109398291,645128
2068130161,289739041,6436,53879416,346554
1907943003,1125688105,2978,13881750,99075
1198936807,451765385,10352,77232584,436808
457513321,1106290501,10723,174741875,955950
4929312309,273406746,8296,57725458,403959
255711684,387463675,8995,175030959,821881
262159492,3277378306,5438,49720750,330602
444734317,2393275141,1399,3760292,33049
3400120974,3887510233,16089,170026209,950200
2462903755,351862426,7136,55804250,368753
1517066506,5000636848,9879,139521583,681447
1885702199,2252720051,11173,182223500,975186
1573735580,1156986796,11613,176255375,966036
4176897784,274253694,2238,22686291,164893
24670702,4244830513,5151,40376417,291202
31455985,510590935,16906,172510417,879759
4155559313,1512249402,17762,203650250,1123879
1485031362,356660358,6892,82730542,485326
2515577791,3777104765,6019,65347458,405730
4511983465,261023136,7614,115194000,491784
772628155,4002839316,5755,94338084,531152
1151258644,1306485573,6976,88067084,527321
2514808583,916433236,9383,116244834,710214
369909238,3409487433,13826,101540792,654819
1020998592,4927519001,411,918958,7787
413203773,1233532008,5808,98565375,444650
3679254043,340449218,2235,20743375,153909
2475185364,4141435151,4647,50246708,336499
1234026782,4321035098,9958,130024334,792470
3262418196,2039102468,1878,12664916,97047
3905607215,308540236,14834,159164333,883028
1878146559,2370495643,13955,175928583,833518
1126426292,1271199110,18737,201910167,1161957
5031700715,2054835114,1812,16595500,115394
308443231,1261072132,1806,6307542,50019
618604138,3674936472,14605,198549791,1021828
265847068,1494331699,5739,51990291,337312
290981999,1737572829,10722,74113125,449611
3826817312,440320845,8223,120616125,724237
876198103,269740518,210,364958,2800
617761412,1096075816,13239,190799833,882464
26204041,2513054067,2518,19781416,141086
2422522050,745739197,5478,13198042,98581
3772842622,1734564307,8706,81835375,485886
376653364,5105360635,4578,17503875,127280
2801602031,2918693994,15705,196420000,1126812
30562621,3256192870,14521,99544709,643884
3100571332,1347785676,4990,68710375,287937
391513348,2480988388,4218,6016417,47230
1105392636,1298411986,10863,111841334,694794
1025509275,821372184,4165,45468584,299603
1463994198,1147043683,17759,188662041,1057513
4016880240,2330322076,4190,61524042,261560
269598200,2179488214,17805,179021208,997885
4929108044,1431194156,675,5455042,38259
547109583,308585176,13113,177582834,925000
