source,target,distance,time_ns,relaxed
4436827517,421432249,15006,202408084,951178
2523283785,2265558042,16465,199445084,902325
1747631224,4665203181,5598,23545958,138741
300082656,2370495719,14619,226275417,995542
4142243489,2520774368,15790,241784500,974104
1205895880,290649218,8901,35614833,189564
1893903809,287827087,5082,29748459,168081
2249899029,494608109,8003,72552583,381742
1570184030,2282323473,13994,190024417,852701
3092851657,1928056404,8612,74909833,393164
4520459738,1579915652,15207,215130667,1014363
2091955325,3936192846,14073,245429875,1005937
535621777,3327703423,10518,113135583,488035
274236283,1377234986,5480,45303791,240076
290596560,310753647,1914,8797208,54152
2589609286,2478254204,9684,42010500,232933
1126222755,3365983869,10596,65843542,356038
1122112360,1117236357,4309,8829375,51222
31405344,3253923040,15326,135748000,694909
5223751661,3188792815,13248,121482791,528668
125427,1264185927,4696,31733250,186008
1269551209,2355684786,10745,167800334,786958
1094514476,309764796,11941,105936958,519611
1121596981,364157730,3553,5600292,36454
3656785663,25231061,4585,8937292,61462
1385084278,491588494,10030,93983709,472859
1907662335,2351968113,3312,28094250,53406
1179228548,3147939528,2153,10147500,65666
279832996,1317298376,19091,207377208,946292
4029834811,366531074,18727,183459625,832242
256189417,2393882593,8220,82288875,426037
3476267913,5355382931,2562,4563000,31158
3673086924,2229206155,11826,198957958,837489
8459777,1296626538,15652,149338083,755014
149125387,880403950,8881,103182709,509749
3797652229,4002835479,14300,239800333,983318
715711593,3462017367,8317,61449417,319264
2415180994,1179589275,7522,52838916,287813
21508557,2181401742,12976,115173333,567141
5093861473,1101612133,13470,155505917,759578
321867657,2010367665,5511,51479667,216424
540399926,2513294545,18123,230609667,1058187
60890410,2446832836,2072,5615375,36117
1187639787,1410360888,3231,7547708,49910
3783172354,1187043478,1717,620709,4079
251739770,243048047,18451,207428583,961000
608624705,30434716,20879,249358083,1004548
