source,target,distance,time_ns,relaxed
3775355512,2570413689,15873,192736500,859600
280230956,1587649360,7545,116356042,505574
30561459,303486449,4729,63990667,270346
1616662411,813750220,1562,12244833,34115
1052737643,731311262,11200,109912417,465314
3153841758,1098353796,4479,42904000,159470
367717836,3768862242,14289,219470958,992277
3965568504,262137527,12098,100068416,458622
1144431166,1119624068,13109,199916083,860096
705052448,3455421616,2513,28260709,105469
323249527,61186071,358,3849875,8161
2362695143,3339337075,18586,192787375,879997
117989,332494243,10233,151173625,672024
560011254,717727827,5778,102235000,447681
386162971,117995,8722,125125375,584314
268819909,4021042547,15443,212226917,1031202
3344788176,2395268401,16529,204029334,997000
1783343678,1152808843,12953,167187708,760599
1325760742,2790339141,7679,93740542,409524
288862125,1137569978,11689,203374292,832240
321436887,3708603819,13802,218787375,1013803
4569433058,310451124,8736,128549500,555059
2524014383,123892730,3719,36352000,145071
365956661,1120127247,7942,147059167,745702
2282149162,3241541557,10243,91429250,411602
257426808,287827182,5876,43884375,187438
1102901514,861288266,12513,191391667,886973
224380507,2063782552,13971,189649833,878092
1504268516,2942120060,1340,5413834,13132
1484845180,1123192439,21056,234590084,1172165
1771845773,339559115,8830,142196042,701533
3174516856,318238768,9745,140913917,653667
411497447,356697243,1559,5733542,14885
1019838812,2144148698,11426,221082083,1012424
556163112,4125504494,13764,243272458,1156616
366949531,493428493,7038,95993000,414444
2881032840,1633931157,9333,204453667,903257
281894466,1326770594,12242,228350084,1055877
3063299220,417816266,2679,19983291,69680
338867123,3724851949,222,2508667,4534
250054742,4349105168,16304,154067541,751942
2059672147,312591620,11969,154851916,741062
4883084785,1239268329,4964,75700208,277174
94137365,3739701233,4562,63479583,271482
277532635,1578710270,2154,25616416,96402
34825101,4035288008,3804,22452500,79654
315981850,945297565,7316,85059625,399212
1594315516,2755831327,12571,198342042,900073
322831252,30434776,20271,231937250,1137121
1669468928,3576750836,2735,43613167,173470
481123391,2718828697,9154,99799084,448309
293461053,2064284523,4003,61764583,264622
272497892,1600334581,11004,178790292,803288
471781698,301056794,19940,229278584,1129652
4158227686,313366853,3254,20387500,70371
3142707474,1538435926,9107,165271208,778820
2458454808,1124844451,7978,140232791,663740
1269551050,691257187,5442,107500750,482394
928408473,2193030293,5712,85046709,393839
2063395811,699179263,13050,152198375,799423
3937678854,2686633432,4130,24694458,92459
3721695661,16287516,8478,131516375,591711
464237608,2497583440,8217,141168667,619316
1785703645,1105109281,2143,15778291,48268
5258030964,2844117690,10125,168997250,782416
2343649316,1138883143,2850,46277667,191748
